text,label
encima era la puta olla express casi me quedo subnormal,0
le he pedido a mi hermana que me pasara la leche y me ha pegado una colleja el ser subnormal viene de familia pensaba que era el único,0
joel eres retrasado sin embargo mis dieses por la foto xd,0
si no pudiera decir facha nazi o franco no existiría,0
por este gran movimiento que hace él y que yo hago siempre para hacer el subnormal ❤❤❤❤❤❤,0
rguez tu no seras subnormal,1
anapastor la mujer de trump es inmigrante y las progres la llaman señorita de compañía la de obama es negra fascista,0
la asesora de trump inventa una masacre para justificar su veto a los refugiados kellyanne conway creadora de la …,0
el hecho de que trump que es racista haya sido nombrado presidente muestra que el racismo sigue existiendo y no sólo en él,0
buen resumen lo cachondo es que no se dan cuenta que la rusia actual es un estado fascista nacionalista,0
vete a la mierda hombre la manía de tarado que has cogido llull es la puta polla un líder,1
los comentario homofobos son como los reyes magos solo existen para los niñatos que defienden a niñatos 😂😂😂😂😂😂,0
como buen facha ni idea de las leyes,0
quien no vea lo que está pasando o no se entera de nada o es un fascista no hay más otra agresión nazi archivada,0
si me paso todo el rato gritando es porque la furcia de alemisa no deja de molestarme vete a rellenar tacos,1
las políticas socialista del gobierno de son bienestar para los aragoneses y aragonesas,0
m en cataluña roban como en el resto de españa si al acomplejadísimo unionismo catalán le sirve bien,0
mal estares la mayoría de los socialistas son izquierdistas,0
calificáis de agresivo un escupitajo y encima lo sancionáis pero pasáis por alto los comentarios homófobos de aida y abad 🖕🏼,0
pero porque los actores españoles son todos unos rojos hipócritas que viven en mansiones de oro y platino joder,0
6 años ha tardado en mostrarse el tarado mental más grande bravo 👏,1
imagina y todo fue por entrar con una maleta en un museo putos nazis,1
mal estares pues por eso te he dicho que eres socialista,0
alalalalahhhh puta loca ajjajajajaj el primer momento en el que os veais va a ser super adorableeeeh,0
le llaman la atención a aly por escupir en el fregadero y no le llaman la atención a aída y abad por comentarios homofobos asco,0
luego diran que la gente no va balaidos pq no hacia aficion o amor por el club no sera que las instalaciones dan miedo,0
aquí te estás confundiendo y mucho acabas de llamar analfabeta a toda la afición rayista como ahora te puedo llamar yo subnormal,1
m lo primero es no llamar facha a quien se queje de que le tratan mal por sentirse español,0
que por cierto a mas medidas fascistas y o beneficiosas para los ricos saca la bolsa no para de subir a ver si aprendemos ya todos que,0
dmcat lo he dicho en tono irónico que no lo pillas gente que llama fascistas a otros y que les desean la muerte por eso el chiste,0
se palpa el miedo en el ambiente fascista,0
la gente flipándolo con lo ultracatólico y fascista que es vox y llega el yunque y nos da la puta lección de humildad de nuestras vidas,0
9 más que mano ortopédica necesitas un cirujano cerebral y sudaca también 😰,1
hace mucho que es un mitin político en el que sus participantes se lamen el culo unos a otros,0
eris tarkal 16 a la nazi y ha toda persona a quien peguen sea de la ideología que sea,0
acerca de los bombardeos terroristas del gobierno nazi de ucrania a su población civil en donbass ¿nada que hacer,0
dmcat fascista es quién no respeta las opiniones ajenas y amenaza con matar al contrario fascista sería decir q habría que mataros,0
antes habían hilos fascistas en 4chan pero los menos ahora todos los hilos son ¿como podemos matar a este activista trans,0
vale pero primero los fachas pagad las subvenciones a los toros iglesia y demás basura,0
alasombq estaría genial hacerlo por sus comentarios homófobos y machistas al igual que aída es intocable por gh y la audiencia,0
entonces como sabes que es un insulto si quieres ser un buen facha al menos infórmate primero o quedarás fatal,0
es que putos rojos que hasta el coyote es menos loser que franco,1
hoy en villafranca del se retira la calle al comandante manso asesino franquista y se sustituye por una dedicada a sus víctimas ❤️,0
podemos lo que es curioso es que todos los imbeciles que llevan bandera podemita demuestra ser imbecil con nota,1
no te metas con oriol romeva maldita facha franco trump hitler 😂,1
uno de mis personajes históricos favoritos es el facha que se queja de las subvenciones del cine español,0
mira que no me gusta blumettra pero ojala y se morreen delante de aida y abad a ver que dicen los homofobos de mierda,1
lo que no me parece normal es que se defienda a un nazi y un machista,0
los que piden son los que aplaudian la censura en la dictadura fascista y consideran el maltrao y tortura animal como arte,0
marujas de la universidad tenía que decir llamarme marimacho con el argumento de es que a veces,0
haciendo entrevistas a un mentiroso con ganas de fomentar el odio catalanofobia en su máximo esplendor,0
son asquerosos pero no tiene relacion ninguno con lo que hablamos en holanda los racistas van en bici,0
jajajajajajaja vaya puto subnormal,1
tmbn es gracioso cuando les explicas que han hecho x cosa que es machista y dicen que no es así y que es un invento feminazi,0
no el nacionalismo es la ideología que sustenta todo el proceso independentista lo demás son eufemismos,0
mientras te ries de trump firmando decretos con garabatos trump gobierna la tele defiende a nazis y tu hace el gilipollas desde el sofa,0
dmcat porque vosotros sois los fascistas lo pillas,0
aida nizar que clase de enfermedad mental te provoca ser fan de la aída sin bragas fascista nizar,1
putos rojos del cine que no quieren pagar el iva cultural qué opinas de dani rovira el mejor actor de españa coño,1
vale aquí que no cumpla la ley nadie mi vida estable y tranquila como catalán a la mierda por el invento de algunos,0
que alguien como tú me llame fascista aunque no lo sea es un halago de los mejores,0
cardedeu dmcat yo no soy fascista pero qué buen jabón se haría con tanto sebo de,1
concetración el domingo el régimen fascista de kiev bombardea a los civiles en donbass vía,0
¿criminal te recuerdo que de lo de paracuellos lo exculparon hasta los fascistas te veo poco informado,0
dmcat cardedeu sois unos fascistas os metía en un campo de concentración y os exterminaba jaja zumbaos,1
alertar sobre trump porque el nazismo no comenzó en auschwitz patriotismo religión y negocios ¿les suena,0
cardedeu dmcat yo no soy fascista pero deseo la muerte de la gente que no piensa como yo más vino,1
normal los compañeros de la chica nazi son los mismos que luego salen a patrullar de uniforme,1
ya se que para ti los que no somos perroflautas somos cuñados y nazis tus razones tendras animo,0
al final resulta que el asesino es un hombre mayor nazi que confiesa diciendo en alemán debimos matar a todos 😂😂😂,0
privilegio allo privilegio de follar con gente de tu mismo genero aunq te puedan matar y encarcelar por ello jeje,0
un insulto racista en el fútbol no es solo un insulto es delito de odio vía,0
digo yo por conocer al rey y ser liberal se puede uno llevar 10 años sin trabajar cobrando y con un prostíbulo gay a todos los políticos,0
en europa sigues pareciendo subnormal de nada,1
tengo que analizar una mierda de canto gregoriano y me estoy volviendo loca,0
o entonces según encuesta x libertad de expresión se podría difundir cualquier barbaridad machista racista fascista,0
sendero lleno de heroinas héroes anónimos asesinad@s x fascistas que aún no han sido castigados por la historia,0
mi objetivo a corto y largo plazo es que me queden perfectas las medias que me compré el otro día esas de guarrilla 😏😏😏,0
of saint nordegod ahora lo de fareeha leerlo con la voz de maaariiicaaa 😂,0
no sé yo es que iría de perrofla a clase igual bye os dejan ir como queráis,0
no diga fascista diga controvertido que lo otro queda muy feo oiga,0
claro por eso hacer chistes de un dictador o quemar una foto de un rey elegido a dedo por otro dictador es condenado,0
tol mundo ligando en la disko menos llo al final mago bujarra,0
saber menos catalán son iguales condiciones para justificar eso te va a hacer falta más q un mapa d,0
afición la canta ¡qué bonitos qué bonitos son los goles de 🎶🙌 ➡️,0
mira que mala hostia el capítulo de los gitanos gays,0
recuerda el tuit de es triste que haya más negros en la tripa de beyoncé que en el gabinete de trump,0
asi nos va pedazo facha,1
vaya retrasado no tiene ni idea de fotografía no es capaz de entender mi trabajo artístico que asco de persona,1
traducción no son de ultraderecha como yo,0
tambien te sigo a ti tu eres nazi 😅,0
no aguanto un minuto calentando la leche en el micro te voy a aguantar a ti que eres subnormal tira,0
oreo adoptada la perrita más famosa de yecla más conocida como la perra negra de la carretera de,0
aficion del rayo pablo hasel intolerantes violentos nazi nobel de la paz y cuando gana trump no sabes pq y piensas q l mundo sta loco,0
dais un toque de atención por un escupitajo de mierda y por los comentarios homófobos se aída y abad no pasa nada no,0
sabes lo q pasa que aida es un fucking personaje y se le perdona y se le calla todo xq está loca y desquicia prepárate xa el dbt,1
ridículo negar a los inmigrantes el aprendizaje del catalán como proponéis sería discriminar contra ellos,0
hombre pues tu eres muy de contar todo lo que haces en tu dia a dia eh en plan aqui en el ikea 😝😝😝😝 a ver si quedamos mamon,0
viena despliega un fuerte dispositivo policial para el anual baile de la ultraderecha ecodiario es,0
un insulto racista en el fútbol no es solo un insulto es delito de odio vía,0
amen ¿cuándo dejará de ser cosa de perroflautas que lxs médicxs exijan como interv en salud mejoras en del entorno,0
eeuu la asesora estrella de trump se inventa una masacre para defender el veto del presidente a los refugiados,0
es preciso ver a lxs fascistas españoles poner arriba viva españa 🇪🇸🇪🇸 y ver la bandera de la ii república con la estrella,0
como siga negando que su hermana es naranja va a volver la discusión del vestido negro azul versión color trump persona,0
odio que me digan que sosa eres a ver subnormal si me aburres qué quieres que te diga sois escoria,1
yo no entiendo como hay tanta polémica con lo de feminazi machista etc iyo yo soy una patata y a tomar por culos las tonterias coño ya,0
los premios a ser un facha como dios manda,0
si disientes de lo políticamente correcto eres un nazi y a los nazis se les puede pegar,1
en adopción a este precioso pastor alemán negro que se llama badys y que pertenece a policía nacional le ha,0
los fascistas de y hazteoir siguen propagando su odio con diferentes cuentas en las redes,0
tengo cosas que hacer así que soy un rojo inepto que no tiene ni idea de nada no como los fachas intelectuales hala,0
dos millones de esperándola para enseñar al mundo que sois fascistas dmcat,0
a alyson si se le echa medidas pero a los comentarios homófobos y machistas que tuvieron no vara de medir para unos y otros no,0
o sea que era lo que los autores del libro llamarían con mucho gusto «un putón verbenero» si recurriesen al,0
me estoy partiendo de risa viendo a la derechona española defendiendo a trump y todas las contradicciones que tienen encima,0
para salvaros el culo después de lo de anoeta que rápido salistes cuándo pisotean a la afición para que vas a decir nada,0
swan es decir que las mujeres tienen q hacer lo que dice el lider cada uno hace lo que quiere con su cuerpo puto fascista machista,1
yo vi tcms pero he leido algo de lo del maricón y me horroriza lo que leo ¿ como se puede ser tan dañino,0
jajajajja tus muertos mamon,0
igual a los fascistas hay que explicarles la dispersión con dibujitos o llevarles al paracuellos shooting center eso también,0
son tan lindos los bebes de india♥,0
ayyy ¿que la marica que no se siente representada por el colectivo gay ha seguido diciendo gilipolleces ¿pero ha aprendido ya a escribir,1
porque esa masa no ataca a quien realmente es machista o racista y ellos lo saben perfectamente no tienen huevos van a por cualquiera,0
etto odio los muebles negros son muy bonitos pero es que es limpiarles el polvo y a los 2 segundos ya tienen polvo de nuevo,0
he soñado que iba a los heteros diciéndoles que como saben que no son bi si no han probado el sexo gay y luego me ofrecía voluntario,0
los medios apoyan a los nazis ucranianos y al isis cuando actúa en siria pero te alertan de trump y del isis en occidente,0
el perroflauta mayor del reino no se siente español ecepto pr las subvenciones cuando dejaremos d ser quijotes,0
las normas de género y la desigualdad son otra de las causas de los matrimonios precoces y la ablación,0
juez en contra del mandato de las urnas facha franquista es en usa eso se llama separación de poderes,0
lo de los medios que aplauden a los nazis ucranianos y alertan del peligro de trump no hay cómo digerirlo,0
puta prensa deportiva saliendo en defensa de un puto ultraderechista,1
que persona mes subnormal i asquerosa de veres,1
pero como ace y lesbiana que ha vivido ambas mierdas de primera mano sí sé de lo que hablo todes les aces somos válides,0
sábado de estudio hasta que vaya a por la loca del coño de currar y hasta las 10 de la noche me puedo morir😞😩,0
asimilan hinchas fascistas a los futbolistas criminales violan apalean y genocidas militan en escuadrón de la muerte azov,0
el lichi culpable de la muerte de cientos de niños en india vía futuro,0
un holocausto del que poco se habla masacre de los fascistas en la huida del pueblo malagueño,0
qué manera de facilitar las cosas a la ultraderecha,0
hay dos tipos de actores actrices los buenos y los malos landa era un facha y me parecía un monstruo interpretativo,0
espectaculares intervenciones todas las culturas tienen un mandato la opresión de género laura nuńo y ana de miguel,0
es que básicamente si amas españa y estas orgulloso de haber nacido aquí eres facha estooooo no,0
cuando la mentira se usa para tratar de defender medidas xenófobas la admin trump busca dividir al mundo sirviéndose de la mentira,0
a ver una cosa que os columpiais patriotismo no es lo mismo que fascismo leed al respecto por favor,0
¿lamban haber si tienes vergüenza y demuestras ser socialista y recibes al compañero pedro pero como eres cobarde como golpista no lo haras,1
aroca panchi for president a nadie dejabas con cabeza como tiene que ser yo no tengo p pero estoy hasta ahí,0
la airada reacción de trump ante el revés del juez judicial que ha paralizado su veto a inmigrantes y refugiados de 7 países,0
no rosa no negro como los cojones de un grillo,0
y que muchos piensan que no son nazis porque igual no le pegan a nadie pero encuentran un ambiente racista relajado,0
no sé yo soy catalán y voto casi cada año y algunos dos veces igual el que no lo sabes eres tú,0
p 999 pero que la gente las acose e insulte por subir esas cosas es opresión independientemente del género del que las acose,0
me parece bien ahórrame el mal trago de tener que volverte a ver marica,1
los q vamos a arropar a pedro en zaragoza pagamos el viaje d nuestros bolsillos y no como susana q fletó buses a cargo d los andaluces jeje,0
¿qué podemos esperar de un mundo del fútbol que tolera la violencia de género que es homófobo violento y encerrado en su torre de oro,0
errejón suma a su lista a de palacio podemita condenado por abusar de una niña son lo qué son una panda d golfos,1
no tienes ni parece que quieras tener ni idea del perfil de un independentista el articulo es patético,0
iniciando en la marcha homenaje a las víctimas de la masacre fascista en la carretera málaga almería 80 aniversario de,0
¿no serás feminazi no,0
el lichi culpable de la muerte de cientos de niños en india vía futuro,0
resumen de la política de trump limites xenófobos a las personas y libertad absoluta al capital,0
yo creo que lo facha es lo más antiespañol ahí está,0
es1estrategia de los goya para q necesites verlo aunq solo sea para demostrar q no eres facha q supuestamete lo promueve,0
ayer en metro alto del arenal había un señor de raza negra tocándose la cara como si le hubieran golpeado un montón de policía y unos chico,0
que los fachas veten cultura no es una novedad ¿alguno ha leído un solo libro,0
os dais cuenta de lo que están normalizando ser fascista o nazi,0
el lichi culpable de la muerte de cientos de niños en india vía futurozrf h x5ddg,0
pero porque subnormal encima que te respondo a los snaps con foto medio dormido en fin,0
fascista ser criatura de franquistas polanco y cebrián ensalza nazis con o a asesinos como otanista del pino en,1
puta sociedad machista xenofobica nazi tio joder menuda sociedad que piensa eso vergüenza,0
white72 otro facha diciendo espupideces y gilipolleces,0
el lichi culpable de la muerte de cientos de niños en india vía futuro cc,0
el lichi culpable de la muerte de cientos de niños en india vía futuro,0
acabo de enamorarme de un niño en santa justa qué cosa más bonita y perroflauta,0
hemos pasado de «los nazis son el epítome del mal» a «tan solo son una ideología más»,0
acertado y recomendable cuando un independentista se envuelve en bandera mira cuánto cómo y quién llena su cartera,0
buen viaje mamón a disfrutarlo de aquí de madrid subían 12 o 13 tíos más un abrazote,0
4 febrero 1997 los gobiernos de estados unidos francia y reino unido deciden crear un fondo para compensar a las víctimas del holocausto,0
una de las mejores fotos de national geographic dale al zom los camellos son los ocres lo negro son sus sombras amplia la imagen,0
oh dios mío he retuiteado al demonio soy peor que un colaboracionista nazi,0
hot 94 s account is temporarily unavailable because it violates the twitter media policy learn more,0
los lichis fueron los responsables de la muerte de centenares de niños en la india,0
yo lo llamo la paradoja del facha,0
ninja ¿que se puede esperar de un falangista xd a ver si luego lo querrán echar a el por facha xdd,0
estados unidos un juez federal suspende el veto de trump a los inmigrantes y refugiados diario público,0
por cosas como esa siento vergüenza de pertenecer al genero masculino,0
aunque en españa tampoco podemos quejarnos de dictador y andalucía también,0
sí tienes que fijarte que fijarte que en el yanki ponga official n seal y el pal original n seal of quality,0
la persona más racista que me he encontrado en australia ha sido un indio de color pro trump contra si mismo y cualquier raza discutiendo 1h,0
alomojó el tío ese no apoyaría a los nazis si el vecino no les hubiera invadido el país por la puta cara,0
habéis elegido a vuestro dictador,0
pero según la prensa europea el problema es la decisión fascista de futuro de no dejar entrar a todos esos nacionales más,0
a ver estaba hablando con mi primo si hay algún gay por mis seguidores por qué os cuesta tanto salir del puto armario,0
ese mismo pais que carga contra aficiones que no quiere nazis en su equipo y calla ante aficiones que llama putas y justifica los maltratos,0
peña de nazis ultraderechista y acomplejados con el rabo de otras razas se dan cuenta de su inutilidad cultural y plantean,1
sólo hay 2 tipos de mentes enfermas en las que esto sea guerra entre cataluña y españalos fascistas catalanes e izquierdistas,0
los toros y la iglesia se llevan mucha más pasta pública y los fachas no decís ni pío a,0
pido respetuosamente a los fachas que no hagan ofender a los fachas es una tradición española que hay que conservar,0
a ver si el tonto de mrluigi002 sube vídeo ya que parece mongolo con 101 subscriptores,1
🇫🇷 génération identitaire ultraderecha cuelga cartel contra islamización de europa en congreso de org islámicas,0
tenemos tal retraso que nos importa mas una puta polémica arbitral que un caso de maltrato o un nazi que puto asco de país no me canso,0
escuché un cacho de despacito un cacho pequeño tampoco soy subnormal y me da la sensación de que os venden la misma canción todos los años,0
los que mejor se ven son los de subrayar fosforitos y los edding de los gordos menos los rojos claro,0
estados unidos un juez federal suspende el veto de trump a los inmigrantes y refugiados diario público,0
eres un nazi del deporte tiene su sentido jaja,0
deberías publicar cosas como ay ke echar a los putos moros o los homosexuales son pederastas eso les parece bien,1
desde el momento que dicen que eres nazi ya está justificado que te den una paliza o desear que te estrelles con un avión,1
magnífica en the sobre distopías fascistas en literatura y cine usa muy de actualidad,0
la asesora de d trump inventa una masacre para justificar su veto a los refugiados alucinante ¿ignorancia o engaño,0
solo asi­ se saca a un dictador¡ el documental de egipto 159 rebelioncivilmilitarya º,0
a todo esto los perjudicados son los trabajadores catalanes de esa empresa incluidos los perroflautas indepes a ver si estos pienesan igual,0
ser nazi es una opción vital respetable soltar una burrada en twitter a propósito del nazi holocausto,0
aaaaa claro q los rojos no trabajamos q gran argumento venga amigo sube el nivel y deja d hacer el ridiculo,0
jajaja isabel san sebastián está fuera de sí pero qué le ha pasado a esta señora yo la admiro pero sí parece una podemita contra trump,0
eso ¡son una panda de antiespañoles mejor pedimos un burger a domicilio y vemos la peli esa que me he bajao que,0
escipion han caído muy bajo chabacanos películas q desprecian nuestra historia antiespañoles y subvencionados,1
tuit en contra de trump y el nazi ese del betis actualizas tu blog subes la foto poniendo morritos a ig y quedas con el isra en badoo 👍,0
hernandez ningún catalán de bien sea independentista unionista o mediopensionista debería comprar hoy,0
get out my country por si hacían falta más pruebas de que estamos ante una banda de fascistas,0
la derechona patriota de pulserita atacando el cine español y con el dinero en suiza y en panamá bravo,1
anda que avisas marica 😢,0
millon 16000 refugiados convierten esto en afganistan d verdad no eres consciente de las gilipolleces q escribes jajajajaja,0
típico de mariquita mala resentida gorda y malco que ni siquiera pone una foto de ella misma,1
bueno pues me acaban de decir que los nazis «son lindos genéticamente súper inteligentes y no quieren hacerle mal a nadie»,0
china de policía gay escondido a millonario la historia del creador de la app para citas gays más exitosa,0
durante tiempo con se enseñó que catalán gallego y vasco son dialectos no es raro ver la pervivencia de esta enseñanza,0
es el precio que se paga por meterse con los fascistas mucho rencor los fachas ni perdonan ni olvidan,0
es que soy mongolo perdido aquí el aire es tremendo,0
el otro pistolero fascista impune del 77 vía pais,0
un juez federal suspende el veto de trump a los inmigrantes y refugiados,0
un juez federal suspende el veto de trump a los inmigrantes y refugiados,0
d ladrones fascistas delincuentes impunes protegidos n ls altas organizaciones criminales ya tal pocilga d genova org crim,1
quizá si hubiera más educación no se votaría a fascistas y a lo mejor por ello no habría independentistas no sé …,0
la asesora de donald trump inventa una masacre para justificar su veto a los refugiados,0
el lichi culpable de la muerte de cientos de niños en india,0
cretino sinvergüenza hijo de puta ese es este golfo franquista católico corrupto de mierda q divide españa,1
jajajajaja seguro que luego se te llena la boca criticando el populismo desde luego cómo sois los fachas macho la monda,0
company y las listas que abonan el discurso independentista de rufián no obtuvieron el 50 de votos,0
venga te falta lo de nazi uuy casi lo consigo que inculto soy no sé cómo pasé de primaria me merezco 10 latigazos,0
madina q nunca hizo nada solo calentar asientos impone una ponencia liberal nada socialista q pedro con mayoría d sg la retirará junto a el,0
los mismos del son los mismos que se lo llevan en negro pero piden becas escolares para sus hijos ojo ahí,0
los fascistas sois vosotros parásito inútil,1
jajajaj las únicas pruebas que veo es que tú eres un retrasado genocida comunista,1
y hoy en plaza josé mujica el dictador franco logró mantenerse al poder en parte porque entre socialistas comu…,0
buena noticia por fin la justicia empieza a actuar contra las medidas xenófobas del fascista,0
cuando la ultraderecha también habitaba en la grada de vallecas,0
una reflexión acerca de decís que son todos rojos ¿quien impide la expresión a los artistas de derechas no será por dinero,0
a si es este pais de mierda tercermundista,0
imma ella le pegó y él contestó si es como cuentan no veo violencia de género por ningún lado,0
esas comillas son la madre del cordero es ella la de la mano negra sin pruebas y las hay de lo contrario,0
policía siempre ha sido fascista,1
sólo hay noticias de trump es como si los refugiados o la sensación térmica nunca hubieran existido,0
ojalá saber lo que fuere en catalán sólo pa joder,0
un atentado podrá ser terrorista o no según el color de piel nacionalidad o religión si es un caucásico católico simplemente está loco,0
la asesora de donald trump inventa una masacre para justificar su veto a los refugiados vía,0
y todavía me dice que soy buen mamon ps ahuevo,0
¿podemita en todo caso podemos será juevecista tiene más años que la mayoría de partidos políticos,0
una feminazi que sigo en ask fm me dijo enfer mo por go… — q asco de gente tronco asi va el pais con enfermos com…,1
a bescansa no la dejarán celebrar un pleno en el congreso por la primera comunión de su hijo porque se ha vuelto facha,0
el patriotismo de zozulya por diego pérez lomas ➡,0
envidia esto es patriotismo esto es estar orgulloso de su bandera su himno su tierra 🇺🇸 vergüenza de pueblo desunido y cainita 🇪🇸,0
trump decreta que el sexo antes del matrimonio el aborto y el matrimonio gay son inmorales vía plural,0
gracias mamón los pañales mejor cagados hasta arriba si no no nos quedamos agusto,0
elenuru volucion non son de hoy a mí ya me tienen bloqueado desde campañas contra la homosexualidad de hace año y medio,0
mujer como era este caso además que ya digo que no me parece comparable un chiste de un dictador muerto con decir,0
fascistas financiados por pp y psoe todo por la pa ta,0
dictador fascista que está muerto con los tweets,0
mao baoli el ex policía gay que ocultaba su homosexualidad y ahora es millonario con su app de citas,0
tío yo soy super cero a la izquierda en la vida y así jamás d los jamases voy a tener éxito mamón 😂,0
y un chiste sobre un hombre que era fascista pues,0
mientras la masa se manifiesta contra el nazi trump los nazis de kiev sin que nadie le chiste bombardea el donbas,0
es normal que el líder de 1 partido donde muchos dicen que el valenciano no es catalán haga el ridículo en inglés,0
cariño no es comparable hacer un chiste de un dictador fascista con estar muertos que tweets diciendo que son pocas las,0
yo tengo fotos con amigos radicales de ambos bandos ¿soy un comunista fascista,0
plural a los de hazteoír tuve que mandarlos a la mierda hace unos años por pesados mentirosos fachas y sinvergüenzas,1
por qué no te importa nada el terrorista de ultraderecha de quebec,0
cuando la ultraderecha también habitaba en la grada de vallecas,0
titulares en quebec blanco de extremaderecha radical y racista en parís hombre que paseaba con una maleta vergüenza,0
rubia madura convence a un maricón para que le de cariño,0
es estas cosas hablan mucho de la relación entre la ultraderecha y la policia,0
la chuleria y prepotencia del nuevo dictador,0
perdón desliz eso no es un desliz es una opinión hecha pública opinión fascista de alguien que no se merece estar donde está manipulando,0
el lichi culpable de la muerte de cientos de niños en india vía futuro,0
los obispos de ee uu le dan un toque de atención a trump sobre ideología de género,0
cuant@ mierda hay q limpiar cada dia me da asco paciencia jajaja si y bolas negras🎱#novelas en fin amunt q hoy hay partit😎,0
mamona eso ya es mu antiguo 😂😂😂,0
mierda época ahora no puedes ser nazi sin que alguien te lo afee,0
awards uff este tío está tarado no le daré la oportunidad que me responda bastantes chorradas ha dicho ya,0
retweeted armak de odelot un estado kurdo en siria será tan fascista y títere como el de,0
otra vez la asquerosa equidistancia xq a ver está hablando de 1 nazi y de gente que se manifiesta contra ese nazi…,0
venga va payasa xd cris 30 recién cumplidos ojos d gata apreciación propia auxiliar d enfermería amiga ruth con h amiga d cris to loca,0
un estado kurdo en siria será tan fascista y títere como el de kosovo,0
culiao como extraño ir al colegio,0
puro imbecil subnormal,1
mientras la masa se manifiesta contra el nazi trump los nazis de kiev sin que nadie le chiste bombardea el donbas,0
y ser retrasado es peor y tu lo eres y lo sabes,1
ne tu si eres idiota de verdad eres tú contra todos loca,1
un estado kurdo en siria será tan fascista y títere como el de kosovo,0
ojito al subnormal,1
primera vez que me despiertan a las 6 de la mañana gritos de una discusión vecinal parece una guerra gitana son dos no entiendo nada,0
me acaban de gritar maricon desde un coche mira esto no puede ir a peor,0
pensé que me reía culero hasta que escuche a mi vecina alv jajajajaja pinche perro ahí adentro😂😂😂,0
mucho subnormal que se hace dj pensando que sabe de música y luego sabe una puta mierda,1
deja de hablar en sueños maldita loca,0
una prueba de que los gringos son un pueblo de intelectuales y concienzudos,0
repartir diplomas de buen español comunista separatista y subvencionado,0
aqui el unico retrasado que hay eres tu niñato del videojuego,1
nada de cuando los chinos eran los villanos en para hollywood el laberinto rojo paramount 19 50h hoy ya no se rodaría trump sí,0
un estado kurdo en siria será tan fascista y títere como el de kosovo,0
eso es demagogia pura ¿jose luis rubiales también es ultraderecha si los que somos de izquierdas siempre hemos defendido la igualda,0
viejo culiao siempre supe que le faltaba cacha si el weón la cara de inculiable se le notaba a la legua,1
maricon siempre es cobarde,1
este espacio se declara libre de fobias y odios no acepto fascistas machistas racistas clasistas xenófobos,0
necesitaba desahogarme con esa wea te juro que me cae muy mal ese viejo culiao 😑,1
la asesora estrella de trump se inventa una masacre para defender el veto del presidente a los refugiados,0
lo trataré con el trato maricon penca discriminatorio como trató a varios de mis compañeros 😒 viejo culiao,1
quien puso que le caigo gordo ahora mismo recibirá una maldicion gitana,0
ninguno que son heterosexuales y no entienden a las parejas gay bi o lesbianas,0
y qué se sepa que el zancudo maricon mi profe se enojo conmigo porque yo subí un vídeo donde decíamos porfa es muéranse o mueránse,1
eze andate a la re puta madre que te re contra re mil pario forro del orto sida en carne y hueso down retrasado mental con inmunodeficiencia,1
debería estar durmiendo maricaaaaaa tengo sueño,0
mi trabajo postdoctoral será hacer una anatomía del autoenjuiciamiento humorístico de m en twitter como nuevo género literario,0
cuando aly dice algo es una macarra pero os gusta gente como aída y abad que son homófobos y demagogos 😌,0
todo dirig pj sea político o sindicalista no me merece ningún tipo de respeto son mafia y viven de la ignorancia jamás les importó educar,1
mira mecagoendios el puto moro es la mierda en persona el infierno era esto mecagoenlaputa,1
me han metido en un bar gay de puta madre 👍,0
me acaban de llamar gay estúpido en rocket league xd,0
yo voto a que es algún mamon que de vez en cuando pasa por mi ventana con una app de mando y me enciende las cosas 😂😂😂,0
un género musical no es denigrante para nadie más que quienes lo producen las letras en cambio si son denigrantes para el público,0
pq los pj odian tanto a los milicos y siguen adorando a uno q viajó siendo coronel p aprender de il duce la carta del lavoro fascistas,0
c q eres una mamasita te amo loca y bendiciones con soto — tú más yo más locaa y muchas gracias🙊😻,0
eres preciosa y la fotos en blanco y negro me gustan mucho aveces mas que a color,0
me indigna que se haga el machisimo con facha de héroe que desenmascara a los criminales pero allá lejísimos 😒 😒,0
¿por qué será que es la segunda vez en menos de un mes que los medios defienden a nazis de mierda porque claro no tienen ideología,1
ahora necesito ver un gitano yanki antes de morirme,1
que pereza que pa todo dicen amiga o marica aprendan más palabras no son de lenguas pues,0
¿que necesidad hay de esto putos rojos ¿por que ¿por qué dejar blanco ese pelo tan bonito guarros terroristas de photoshop,1
los informes del fbi los fabrican en la ‘loca academia de policía’,0
eres mi estereotipo de amigo gay solo que tu eres la tía y yo soy él tío,0
jajajajajaj qlq valeeee maldito muchacho mongolico,1
creo que no tiene nada que envidiar a la extraordinaria ambas son de visionado obligatorio para el género,0
me tengo muy merecido que piensen que soy subnormal,0
loca del coño m voy a gastar para q salgas vergüenza l q dices aida a sergio no tienes cojones d decírselo a ivon,0
si discrepas de lo progre en eres un fascista miembro del heteropatriarcado opresor y puede que asesinaras a kennedy,0
los fucking huevos o ovarios de decirlo desde tu cuenta normal me gustaría verte a ti la cara subnormal,1
acabo de leer en facebook un comentario defendiendo que mussolini era un socialista revolucionario y por ende fascista enough for today,0
loca payasa coje en telo t voy a romper la cabezaaaa😈👊,1
se la ve feliz cuando se la folla el negro se la ve feliz cuando se la folla el negro y tanto que,0
los negros chupan el culo delicioooo,0
que fácil es engañar a un facha xdddddd,0
alguien me puede decir si este filtro se puede sumergir completamente es que hace ruido el mamón y no trae papeles,0
eras re facha hasta que te pusiste de novia,0
muerete hijo de puta te odio ojala bajes a d5 eres lo peor del mundo subnormal rumano de mierda 🖕,1
