text,label
lacayos,1
lacra,1
ladridos,1
ladronas,1
ladrones,1
lamebotas,1
lameculos,1
lastre,1
látigo,1
latinas,1
latino,1
latinoamericana,1
latinoamericanas,1
latinoamericano,1
latinoamericanos,1
latinos,1
lazis,1
lenguaje,1
leninismo,1
leninista,1
lerda,1
lesbianas,1
ley,1
lfabetos,1
lía,1
liaba,1
liáis,1
lían,1
liarla,1
libertinaje -sexual?,1
lider,1
líder,1
líderes,1
limpias,1
limpieza,1
linchamiento,1
lincharían,1
lió,1
lío,1
lista,1
listas,1
listillos,1
lleno,1
llorad,1
llorar,1
lloreria,1
lloricas,1
lloriqueando,1
lloriqueos,1
lloron,1
llorón,1
llorones,1
lloros,1
lo,1
lobbys,1
lobotomizado,1
locos,1
locura,1
locuras,1
logias,1
lógica,1
ludopata,1
lumbreras,1
lumpen,1
lunáticos,1
machacando,1
machirula,1
machirulo,1
machismo,1
machistas,1
machote,1
machotes,1
madridfobia,1
madridista,1
madrileña,1
madrileña lastre,1
madrileño,1
madrileñofobia,1
madrileñofobos,1
madrileños,1
madur0,1
madurista,1
madurita,1
maduritos,1
máfia,1
mafias,1
mafiosos,1
magia,1
malas,1
maldad,1
maldita,1
malditos,1
malestar,1
maliciosa,1
maligno,1
malísimo,1
malnacidos,1
maltratadores,1
maltratar,1
maltrato,1
maltrecha,1
malvada,1
malvados,1
mamandurria,1
mamandurrias,1
mamarrachos,1
mamotreto,1
manada,1
manda,1
mandangas,1
maníacos,1
manidos,1
maniobra,1
manipulable,1
manipulación,1
manipuladísima,1
manipuladores,1
manipulados,1
maniqueismo,1
manirroto,1
manteros,1
marabunta:,1
marea,1
marginado,1
marginados,1
marginalidad,1
marica,1
marichulo,1
maricón,1
maricones,1
marioneta,1
marionetas,1
mariquita,1
mariquitriqui,1
marlaskilla,1
marlaskita,1
marquesito,1
marroquí,1
marroquíes,1
marroquis,1
marruecos,1
martillo,1
marxismo,1
marxista,1
más,1
masacre,1
masonica,1
mastuerzo,1
mata,1
matadero,1
matado,1
matan,1
matando,1
matanza,1
matanzas,1
matar,1
mataré,1
mataría,1
matarife,1
matarile,1
matarla,1
matarle,1
matarlo,1
matarlos,1
matarnos,1
mataron,1
mataros,1
maten,1
maternizados,1
matificantes,1
mato,1
mató,1
matoncitos,1
matones,1
matonismo,1
matriarcado,1
mayor,1
mayorcito,1
mayores,1
mediatica,1
medidas,1
mediocres,1
mediocridad,1
medios,1
mega,1
megalómano,1
menas,1
menores,1
menos,1
mental,1
mentales,1
mentalidad,1
mente,1
mentecato,1
mentes,1
mentir,1
mentira,1
mentira/hipocresía,1
mentiras,1
mentirijillas,1
mentirosa,1
mentirosilla,1
menudas,1
menudos,1
mequetrefe,1
mercancía,1
merda,1
mesiánico,1
mesiánicos,1
mesnsajes,1
mier,1
mierdas,1
migrantes,1
milenialls,1
milicias,1
militante,1
militantes,1
militar,1
militares,1
millonarias,1
millonario,1
milonga,1
mimados,1
mini,1
ministra,1
ministro,1
ministros,1
miniterroristas,1
minoría,1
mintiendo,1
miserables,1
misógino,1
moderno,1
modosa,1
molesta,1
molestos,1
monárquico,1
monárquicos,1
monda,1
monopolio,1
monopolizar,1
montaje,1
montando,1
montapollos,1
montarla,1
monterías,1
monterooooooo,1
monteros,1
montón,1
moñas,1
moños,1
mora,1
moral,1
morales,1
moralismo,1
moralista,1
moralment,1
mordidas,1
moribunda,1
morirá,1
moros,1
morro,1
mosaica,1
muchos,1
muertas,1
muertos,1
mugremitas,1
mugrienta,1
mujer,1
mujercita,1
mujeres,1
mujero,1
muleta,1
muletilla,1
multa,1
multar,1
multas,1
multimillonarios,1
multinacionales,1
multirreincidente,1
multirreincidentes,1
multitudes,1
multones,1
mundo,1
musulmana,1
musulmanes,1
nacional,1
nacionalcatalanista,1
nacionalcatolicismo,1
nacionalidad,1
nacionalismo,1
nacionalismos,1
nacionalistas,1
nacionalización,1
nacionalizados,1
narc0,1
narciasesino,1
narcisismo,1
narco,1
narcodictador,1
narcodictadores,1
narcodictadura,1
narcoguerrilleros,1
narcos,1
narcotraficante,1
narcotraficantes,1
narcotráfico,1
narcotransportistas,1
narzisista,1
nazi ,1
nazional,1
nazionalistas,1
nazis,1
nazismo,1
nazista,1
nazistas,1
necesita,1
necio,1
nefasta,1
nefastas,1
negacionismo,1
negacionistas,1
negligente,1
negociete,1
negr0,1
negra,1
negrero,1
negros,1
neofascista,1
neofascistas,1
neofeudalismo,1
neoliberales,1
neonazi,1
neonazis,1
nepotismo,1
neuronal,1
news,1
nicolás,1
ninguna,1
ninis,1
niñas,1
niñatos,1
niños,1
no,1
nos,1
nueva,1
nuevo,1
nuevos,1
ñaquiñami,1
ñordos,1
obliga,1
obreras,1
obreritos,1
obrero,1
obscena,1
obscenas,1
obsesión,1
obsesivas,1
obstinada,1
occidental,1
ocupación,1
ocupar,1
ocupas,1
odia,1
odian,1
odios,1
odiosa,1
odiosas,1
ofensa,1
ofensiva,1
oficinas,1
okupación,1
okuparobando,1
okupas,1
okupas/antisistema,1
okupoar,1
ola,1
oleada,1
oligarcas,1
oligarquia,1
operativo,1
oportunidad,1
oportunismo,1
oportunistas,1
ostia,1
p***,1
pablenin,1
pablete,1
pablete¡¡¡¡¡,1
pablillo,1
pablito,1
pablito?,1
pablo,1
pachanga,1
pacifista,1
pacifistas,1
pacifistes,1
padres,1
pagafantas,1
paguita,1
paguitas,1
pais,1
país,1
paises,1
países,1
palabrería,1
palangristas,1
paleolíticos,1
paletos,1
paliza,1
palmeros,1
palurdo,1
pancatalanista,1
panchinuevos,1
panchos,1
pandemia,1
pandemios,1
pandemitas,1
panderetada,1
pandilleros,1
panfletos,1
pánico,1
pantomima,1
papelitos,1
para,1
parados,1
parafernalia,1
paraiso,1
paraíso,1
paralela,1
parálisis,1
paralización,1
paralizada,1
paralizante,1
paralizara,1
paramilitares,1
paranoia,1
paranoias,1
paranoica,1
paranoicas,1
paranoico,1
parapetados,1
parásita,1
parasitado,1
parasitáis,1
parasitan,1
parasitando,1
parasitar,1
parasitaria,1
parasitarias,1
parasitário,1
parasitarios,1
parasite,1
parasitismo,1
parasito,1
parasitos,1
parásitos,1
parasitosis,1
parasitoslas,1
parasitoss,1
parassitaries,1
parástito,1
parcheo,1
parcial,1
parciales,1
parda,1
pardas,1
pardillo,1
pardillos,1
parece,1
parecían,1
paredón,1
pareja,1
parejita,1
parias,1
paripé,1
parlamento,1
parlanchín,1
parlanchina,1
paro,1
parodia,1
parodias,1
parón,1
parte,1
partícipes,1
particularmente,1
partida,1
partidario,1
partidarios,1
partidetes,1
partidillos,1
partidis,1
partidisme,1
partidito,1
partido,1
partidonazivasco,1
partidos,1
partitocracia,1
pasar,1
pasotismo,1
patatales,1
pateadles,1
patera,1
pateras,1
patétcos,1
patéticas,1
patético,1
patita,1
patochadas,1
patriarcado,1
patrias,1
patriota,1
patriotas,1
patrioteras,1
patrioterismo,1
patrioteros,1
patriotismo,1
payasos,1
peculiar,1
pedazos,1
pederastaaaa,1
pedófiio,1
pedofilia,1
pedófilo,1
pedófilos,1
pedorros,1
pedradas,1
pedrín,1
pedrito,1
pedrito?,1
pedritobelievers,1
pedro,1
pedroche,1
pedrochita,1
pedrosanchez,1
pedrosillo,1
pedruscos,1
pelandrun,1
pelele,1
peligro,1
peligrosa,1
peligrosidad,1
peligrosos,1
pelomocho,1
pelosi,1
pelotas,1
penalicen,1
pendejo,1
penoso,1
pensioncitas,1
pensiones,1
penurias,1
peores,1
pepera,1
peperos,1
pequeña,1
perdedor,1
periodico,1
periódico,1
periodicucho,1
periodicuchos,1
periodisme,1
periodismo,1
periodismode,1
periodista,1
periodistas,1
periodisteo,1
periodística,1
periodístico,1
periodísticos,1
periodistos,1
periodistucha,1
pernicioso,1
peronista,1
peronistas,1
perpetua,1
perranganos,1
perroflautas,1
perros,1
perrosfalutas,1
persistente,1
persona,1
personajillos,1
personas,1
pesadez,1
pesadilla,1
pesadito,1
pesimista,1
petada,1
peticiones,1
petrismo,1
pezuñada,1
picapiedra,1
picaresca,1
pichurra,1
piedad,1
pija,1
pijaprogre,1
pijo,1
pijocasado,1
pijoprogre,1
pijos,1
pildoritas,1
pillaje,1
pillándolos,1
pillar,1
pillo,1
pimpollo,1
pinchazo,1
pinche,1
pinches,1
pincho,1
pinocho,1
piojos,1
piojosa,1
piojosos,1
pipi,1
piromanos,1
pirómanos,1
pisos,1
plagados,1
plagio,1
plan,1
plandemia,1
plañideras,1
plástico,1
plazas,1
plebe,1
plena,1
pleyadiana,1
plumero,1
plutocracia,1
población,1
poblaciones,1
pobres,1
pocholos,1
podemitas,1
podemizado,1
poder,1
podredumbre,1
podrida,1
polarización,1
polarizando,1
polémico,1
policía,1
policiaco,1
policial,1
policiales,1
policías,1
policíos,1
poligamia,1
politbuero,1
politburo,1
politburó,1
politica,1
política,1
politicaficción,1
politicas,1
políticas,1
politicastra,1
politicastros,1
politico,1
político,1
politicos,1
políticos,1
politicosno,1
politicucho,1
politicuchos,1
politicuchos ,1
politiquear,1
politiqueo,1
politiqueos,1
politiqueria,1
politiquerías,1
politiqueril,1
politiquero,1
politiqueros,1
politiquillos,1
politiquillosmafia,1
politiquitos,1
politivagos,1
politización,1
politocos,1
politoxicómanos,1
pollaviejas,1
popular,1
populisdtas,1
populisme,1
populismes,1
populismo,1
populismo?,1
populismofinalmente,1
populismos,1
populistas,1
populisto,1
por,1
pordiosearas,1
poremitas,1
porqueria,1
porquería,1
porremitas,1
portugués,1
posfascista,1
postureo,1
postureo',1
potemos,1
ppasta,1
ppdanos,1
ppeperos,1
ppeperros,1
pperos,1
pperros,1
práctica,1
prebendas,1
predadores,1
prejuicios,1
prensa,1
preocupación,1
preocupados,1
prepotentes,1
presidencia,1
presidenta,1
presidente,1
presidentes,1
presos,1
presunta,1
presunto,1
pretendida,1
pretendidamente,1
prevaricación,1
prevaricaciones,1
prevarican,1
prevaricar,1
prima,1
prision,1
prisioneros,1
privaciones,1
privar,1
privatizándolo,1
privilegios,1
privstizado,1
pro,1
problema,1
problemas,1
problemón,1
productores,1
proetarra,1
proetarras,1
proetarras ,1
prófugo,1
profunda,1
programa,1
programados,1
programas,1
progras,1
progreburgueses,1
progrecinismo,1
progrecracia,1
progrecrático,1
progremonguer,1
progrerio,1
progres,1
progresariado,1
progresía,1
progresista,1
progresistas,1
progreso,1
progretas,1
progros,1
prohíbe,1
prohibición,1
prohibidos,1
prohibir,1
pronazis,1
propaganda,1
propagandista,1
propagandistas,1
propagandística,1
propuestas,1
prostitución,1
prostituciónel,1
prostituta,1
prostitutas,1
prostituye,1
protejer,1
provocada,1
proxeneta,1
proyecto,1
psetarra,1
pseudo,1
pseudoembajadas,1
psicopatas,1
psicópatas,1
psicosis,1
psudototalitarismo,1
puchdemones,1
pucherazo,1
puchimon,1
pudra,1
pudrais,1
pudran,1
pudras,1
pudre,1
pudremitas,1
pudremos,1
pudres,1
pudrete,1
pudriendo,1
pudriéndose,1
pudrir,1
pudriros,1
pueblerinos,1
pueblosde,1
puertas,1
pues,1
puestecitos -politicos,1
pufo,1
puigdemont,1
pulsión,1
puñetera,1
pura,1
puritanismo,1
puro,1
pusilánimes,1
put*s,1
putin,1
putos,1
putrefaccion,1
putrefacta,1
pvta,1
que,1
quebradas,1
quejarse,1
quejas,1
quejica,1
quejicas,1
quejigares,1
quejistas,1
quemar,1
quemarte,1
querellantes,1
queriais,1
rabien,1
rabiosa,1
raciales,1
racisme,1
racistas,1
radicales,1
radicalidad,1
rampante,1
rancia,1
rancios,1
rastreros,1
ratas,1
ratonera,1
raza,1
realidad,1
rebeldes,1
recetas,1
redentoristas,1
redes,1
reduccionismo,1
referéndum,1
refranes,1
refugio,1
regimen,1
regímenes,1
rehén,1
rehúya,1
rehuyendo,1
religion,1
religión,1
religiosa,1
religioso,1
religiosos,1
rencorosos,1
renegados,1
renegando,1
represaliados,1
represalias,1
represores,1
reprimidos,1
reprochable,1
reptiliano,1
república,1
republica ,1
republicano,1
republicanos,1
repúblicas,1
republiqueta,1
repugnantes,1
resentimiento,1
restringir,1
retrograda,1
reunión,1
reuniones,1
revoltosos,1
revolución,1
revolucionarios,1
revuelta,1
reyezuelo,1
ricachon,1
ricachón,1
ricachones,1
ricos,1
ridiculas,1
riendas,1
riendo,1
riendose,1
riesgos,1
riguroso,1
rival,1
roba,1
robar,1
robará,1
robó,1
robola,1
robos,1
rodillo,1
roja,1
rojos,1
rompebolas,1
rompepatrias,1
romper,1
romperlo,1
rompiendo,1
rompo,1
rositas,1
rufianes,1
ruina,1
ruinosa,1
rumana,1
rumano,1
rumanos,1
rural,1
rusia,1
ruso,1
rusofobia,1
rusofobos,1
sacamantecas,1
sacando,1
sacaperras,1
sacar,1
sacerdocio,1
sacos,1
sacrificar,1
sacrificio,1
sacrilegio,1
sacudidas,1
salvaje,1
sanchez,1
sánchez,1
sanchezfürer,1
sancheztein,1
sanchezzz ,1
sanchinflas,1
sanchistas,1
sandeces,1
sangrienta,1
sanguijuelas,1
sanguinaria,1
sanguinario,1
sanguinarios,1
sanguíneo,1
sanitaria,1
sanitario,1
santero,1
santiago,1
saquear,1
satanica,1
satanistas,1
sátrapa,1
satrapas,1
secesionismo,1
secesionistas,1
secta,1
sectaria,1
sectarios,1
sectarismo,1
secuaces,1
secuestrada,1
secuestrar,1
sedición,1
sediciosos,1
sedienta,1
seguidores,1
seguirán,1
semejante,1
sendos,1
senofogos,1
sensacionalismos,1
sensacionalista,1
sentencia,1
sentenciado,1
señor,1
señora,1
señores,1
señoritangos,1
señoritismo,1
señorito,1
señoritos,1
separatas,1
separatismo,1
separatismos,1
separatistas,1
seres,1
serpiente,1
servirles,1
sesgo,1
sesgos,1
seudo,1
sexista,1
sexistala,1
sexual,1
sexuales,1
sexuali,1
sexualización,1
sexualizado,1
sexualizados,1
sexualizar,1
show,1
sicario,1
sicarios,1
sicopatas,1
sida,1
siempre,1
siestero,1
sigan,1
simbología,1
sin,1
sindicato,1
síndrome,1
siniestra,1
siniestralidad,1
siniestro,1
sinvergonzonería,1
sinvergonzonerio,1
sinvergüenzaaaaaas,1
sinverguenzas,1
sinvergüenzas,1
sinverguenzasal,1
sirvenguenzas,1
sistema,1
situación,1
soberanismo,1
soberanista,1
soberbia,1
sobra,1
sobráis,1
sobran,1
social,1
socialcomumista,1
socialcomunismo,1
socialcomunistarra,1
socialcomunistas,1
social-comunistas,1
socialcomunistasfiloetarras,1
socialdemócratas,1
sociales,1
socialfacismo,1
socialfascismo,1
socialfascista,1
socialismo,1
socialista,1
socialistas,1
socialistasdestilas,1
socialistes,1
socialistoides,1
socialistos,1
socialpodemita,1
socialprogresista,1
sociata,1
sociatas,1
sociedad,1
socio,1
sociolisto,1
sociopatas,1
socios,1
sodomita,1
sodomizador,1
sois,1
solemne,1
sombra,1
son,1
sonó,1
soplagaitas,1
sorpasso,1
sospechoso,1
starlin,1
stop,1
subdesarrolladas,1
subnormales,1
subvencionadas,1
subvencionado,1
subvencionados,1
subvenciones,1
sucia,1
suciatas,1
sucios,1
suculento,1
sudaca,1
sudamérica,1
sudamericanos,1
suena,1
sueño,1
sufran,1
sufre,1
sufrida,1
sufrido,1
sufridos,1
sufriendo,1
sufrió,1
suicida,1
sumar,1
sumisión,1
super,1
superior,1
superiores,1
superioridad,1
superpijos,1
suplantar,1
supremacía,1
supremacismo,1
supremacistas,1
supresión,1
supuesto,1
supuestos,1
suspender,1
tac,1
tacaños,1
tacones,1
talibán,1
talibanes,1
tan,1
tapados,1
taparrabos,1
tarados,1
taraos,1
tartamudear,1
tarugos,1
taurino,1
teatrillo,1
teletubby,1
temible,1
temo,1
temor,1
tergiversación,1
tergiversadas,1
terraplanista,1
terribles,1
territorio,1
terror,1
terrores,1
terroristas,1
terroristass,1
terroristes,1
tertulias,1
testaferro,1
testigos,1
testosterona,1
teta,1
tetaciones,1
tetas,1
tetería,1
tetucias,1
tiarrón,1
tiburón,1
tic,1
tipo,1
tirando,1
tirania,1
tiranía,1
tiranía ,1
tiránicos,1
tiranos,1
títere,1
titiritero,1
tocamientos,1
tocapelotas,1
toneladas,1
tonta,1
tontasio,1
tonterias,1
tonterías,1
tontitos,1
tontos,1
tontoslahaba,1
tontunas,1
tortazos,1
torticero,1
torticeros,1
tortura,1
torturadora,1
torturadores,1
torturadors,1
torturar,1
torturas,1
totalitaria,1
totalitarios,1
totalitarismo,1
totalitarismos,1
tóxica,1
trabajador,1
trabajadores,1
trabajito,1
trabajitos,1
trabajo,1
trabajos,1
traen,1
traficante,1
traficantes,1
traga,1
tragando,1
tragedia,1
traicion,1
traiciona,1
traicionados,1
tráidor,1
traidores,1
trama,1
trampa,1
trampas,1
trampista,1
tramposos,1
trans',1
transfobia,1
trapicheos,1
trasnochado,1
trasnochados,1
travesti,1
tremendista,1
tremendistas,1
trepa,1
trepas,1
tribales,1
tribunal,1
tribunales,1
trifachita,1
trifachito,1
trilero,1
trileros,1
trilogía,1
triquiñuelas,1
trol,1
troles,1
trolls,1
tromba,1
tropa,1
tropas,1
tropilla,1
trullo,1
trump,1
trumpada,1
trumper,1
trumpero,1
trumperos,1
trumpers,1
trumpeta,1
trumpetera,1
trumpetero,1
trumpeteros,1
trumphista,1
trumpianas,1
trumpianola,1
trumpiniano,1
trumpisme,1
trumpismo,1
trumpistas,1
trumpito,1
trumpitos,1
trumposo,1
trumppadas,1
trumpssolini,1
trumptards,1
tuercas,1
tuercebotas,1
tuerka,1
tufillo,1
turba,1
txapote,1
ultanacionalistas,1
ultraconservador,1
ultraderechistas,1
ultraizquierda,1
ultraizquierdista,1
ultraizquierdistas,1
ultraliberal,1
ultramontanos,1
ultranacionalista,1
ultranacionalistas,1
ultraortodoxos,1
ultras,1
una,1
urdir,1
urgente,1
usar,1
ustedes,1
usurpador,1
útiles,1
utopía,1
vacas,1
vacuna,1
vacunados,1
vagonetas,1
vagos,1
valencianos,1
valiente,1
vallas,1
vandálico,1
variante,1
varones,1
vasco,1
vascongadas,1
vascos,1
vascoss,1
vecinos,1
vena,1
vende,1
vendedores,1
vendemotos,1
venden,1
vendepatria,1
vender,1
venderles,1
vendidos,1
vendiendo,1
vendiendose,1
venezolana,1
venezolanas,1
venezolano,1
venezolanos,1
venezolanos?,1
ventajista,1
verborrea,1
verdaderos,1
vergonyós,1
vergüencita,1
vergüenzas,1
versión,1
vete,1
vicepresidente,1
víctimas,1
víctimasla,1
victimismo,1
vídeo,1
vieja,1
violar,1
violarla,1
violen,1
violencia,1
violenta,1
violentos,1
vividores,1
vomitar,1
vomitivos,1
vomitivox,1
votante,1
votantes,1
voto,1
vox,1
voxal,1
voxarras,1
voxdemitas,1
voxean,1
voxemia,1
voxemistas,1
voxemita,1
voxemitas,1
voxenetas,1
voxer,1
voxera,1
voxerasaludos,1
voxeriles,1
voxero,1
voxeros,1
voxeros?,1
voxers,1
voxez,1
voxgolita,1
voxgolo,1
voxifera,1
voxiferos,1
voximanos,1
voxista,1
voxistas,1
voxita,1
voxmitivo,1
voxonaro,1
voxorcos,1
voxtardo,1
voxtitucional,1
voxtrencos,1
voxura,1
vuestras,1
vulnerabilidad,1
vulnerable,1
vulnerables,1
vulnerablesezquerra,1
vulneración,1
vulneraciones,1
vulnerados,1
vulneran,1
vulnerando,1
vulnerar,1
xachad,1
xenofobia,1
xenófobos,1
xhoruzos,1
ya,1
yihadista,1
yincana,1
yonkis,1
yonkys,1
yugo,1
zánganos,1
zaparapanda,1
zapatero,1
zarista,1
zaristas,1
zarrapastroso,1
zendal,1
zonas,1
zurda,1
zurderio,1
zurderío,1
zurdos,1
catalanes invisibilizados,1
discurso del odio,1
chavistas golpistas,1
machismo español,1
prensa de mierda,1
narcotraficante maduro,1
dimite ya !!!!!,1
violencia sexual,1
 puñetero gobierno catalan,1
 puñetero gobierno español ,1
golpistas etarras,1
abajo el comunismo,1
abuso secular,1
altercados inmigrantes,1
antibandera gays,1
antibandera catalanes,1
antibandera vascos,1
atrevido plan,1
batalla burocrática,1
discurso del fascismo,1
banderitas falsas,1
chantajes de vox,1
comerse al trumpismo con papas,1
corrupció quan puigdemont,1
criminalización del independentismo,1
cuadernillos para progres,1
mujer  sufre,1
machismo mata,1
peligroso comunista,1
encapuchados amotinados,1
enano  catalan,1
expertos de pedrito,1
glorioso sistema comunista,1
golazo de vox,1
golpistas izquierdosos,1
gobierno social-comunista,1
anómala cataluña,1
dictadura cubana,1
lágrimas de comunista,1
limitar la inmigración y controlarla,1
mundo comunista,1
milagros de ayuso,1
miras largas,1
mucha precaución,1
fuera catalanes,1
negro asqueroso,1
hijo de puta,1
no hay democracia,1
asesinatos machistas,1
no vales para nada,1
nacionalistas conservadores,1
ofensiva judicial,1
oleada de asesinatos machistas,1
paletos casposillos,1
parar la castellanización,1
retrasados mentales,1
periodismo basura,1
policía más politizadas,1
populismo de vox,1
trumpista anti-democrática,1
posesión demoniaca,1
puestecitos politicos,1
discursos de odio,1
radicalidad de vox,1
salvaje de trump,1
sectarias parciales,1
doble moral,1
no convence,1
todos contra ayuso,1
traición de vox,1
ultraderecha de vox,1
ultraderechista a vox,1
criticar al gobierno,1
vasco marrullero,1
vete con maduro,1
violencia institucional,1
vascos etarras,1
discurso de odio,1
fuera politicos de mierda,1
golpistas a sueldo,1
asesinos de españoles,1
chiringuito de españa,1
gobierno de mierda,1
partido del odio,1
catalanes butifarras,1
golpismo democrático,1
hornos crematorios,1
gobiernos de mierda,1
neo comunismo,1
anti capitalistas,1
fines ilegales,1
hijos de,1
inmigración incontrolada,1
grandes emporios,1
limitar la inmigración,1
vendiendo el estado,1
trump el dictador,1
casado el desgraciao,1
trump racista homófobo,1
hijos de puta,1
ayuso dimisión!!!!,1
sale barato,1
dimitir todos ya!,1
par de inutiles,1
ideologías absurdas,1
moralmente reprochable,1
listo de turno,1
ayuso pedazo de gilipollas,1
pedazo de,1
pais de ineptos,1
pareces puigdemont,1
patrioterismo casposo,1
partido casposo,1
ayuso dimisión!!!! ya!!!!,1
socialcomunista bolivariano,1
vamos a mataros,1
racismo policial,1
refugiados venezolanos,1
robar parados,1
robarle votantes,1
separatistas catalanes,1
separatistas golpistas,1
sicarios colombianos,1
parecen burlarse,1
pobres niñas,1
pro comunistas asesinos,1
partido fascista europeo,1
postureo barato,1
políticos vendidos,1
perros comunistas,1
pobre cataluña,1
peor politico,1
payasada trumpista,1
chiringuitos ideológicos,1
parar esta mierda!,1
violencia verbal,1
nos engañan como borregos,1
hartos de esclavizarse,1
populismo mal intencionado,1
nos vende al separatismo,1
nos quejamos de trump,1
nos quejamos de catalunya,1
nacionalista andaluza,1
marroquí atropelló,1
muy vulnerable,1
colombiana consentía,1
mujeres sufren,1
mierda para enfangar,1
milicias comunitarias,1
miseria para los españoles,1
mentiras nacionalistas,1
menos banderitas,1
menores vulnerables,1
menos  mujeres,1
marginales parásitos,1
malnacidos populismo progre,1
sanchez vete ya,1
alemanes aburridos,1
excesivamente amarillista,1
socialistas radicales,1
sustituiros dinosaurios,1
politicuchos zurdos,1
politiqueo barato,1
seguidores sanguinarios,1
sanitarios progres,1
ricos golpistas exiliados,1
progremedios de comunicació,1
problemas racistas,1
privilegios fiscales,1
politicuchos de turno,1
partidos separatistas,1
partidos secesionistas catalanes,1
golpistas aliados,1
golpistas indepas catalanes,1
golpistas indepas,1
gobiernos populistas,1
golpistas catalanes,1
exiliados cobardes,1
españolitos tragando,1
discursos pueriles,1
discursos del odio,1
comunistas que asesinaban,1
comunistas bolimarranos,1
catalanes cometiendo sedecion,1
modus operandi,1
inmigrantes ilegales,1
castiguen los catalanes,1
prensa rastrera,1
prensa no afín,1
parafernalia del estado,1
mujer negra,1
ministrilla montero,1
justicia de fascistas,1
inmigración ilegal,1
democracia proletaria contraria,1
guerra interna abierta,1
democracia igualitaria hostil,1
crisis postcovid,1
juntaletras vendidos,1
propaganda inútil,1
guerra civil,1
presidente derrotado,1
fuera indepe,1
fuera autonomías,1
casta politica,1
extrema izquierda,1
fachas comunes,1
FALSE populismo,1
fascistas partidarios,1
fascistas comunistas,1
señoritos socialistas,1
enfermo sexual,1
pedazo de mierda,1
envidiosos aragoneses,1
politicos parasitos,1
empresas vulnerables,1
populismo disfrazado,1
populismo de podemos,1
partido sanchista,1
partido profascista,1
paredón injustamente denigrado,1
pardo machismo,1
nacionalismo identitario,1
mentiroso egolatra,1
hijo puta,1
discurso populista,1
discurso progre,1
comunismo extremista,1
comunismo de izquierda,1
banderilleros anarquistas,1
dictador maduro,1
demasiadas mujeres,1
parasitos riendose,1
delincuentes catalanes,1
delincuentes golpistas,1
gobierno socialcomunista narcochavista,1
trabajo en negro,1
sexualizar niñas,1
izquierdas poquitos,1
ideología fascista,1
cruel asesina,1
compinches casposos cavernarios,1
chiringuitos feministas,1
cobardes progres,1
chiringuitos nacionalistas,1
votantes podemitas,1
cantamañanas casposo,1
caderazos latinos,1
basura periodísticas,1
borregos socialcomunistas,1
comunista rancio,1
asesino maduro,1
anti obrero partidario,1
anti comunista leninista estalinista,1
amenazantes voxeros,1
analfabetos populistas,1
hijo puta este,1
comunistas progres,1
periodistas de mierda,1
trumpistas espsñoles,1
trumpistas disfrazados,1
acomplejados progres,1
catalanes seguirán jodiendo,1
qué vergüenza!,1
recoser cataluña,1
deslealtad institucional,1
apoyar  ideales  antidemocráticos,1
patriotas de banderita,1
mujer fácil,1
china comunista,1
china plutocrática,1
xenófobo de vox,1
xenófobo repugnante,1
delincuente comunista,1
comunista arrastrado,1
xenófoba extranjera,1
republica trumpanera,1
presidente meme albertítere,1
amiguetes social comunistas,1
sanchez vete,1
verdugo social comunista,1
desgobierno social comunista,1
rey maduro,1
xenofobia catalana,1
cargar contra,1
muy hijueputa,1
periodismo de mi*rda,1
vergüenza ajena,1
vergüenza propia,1
ultranacionalistas españoles,1
amiguita ayuso,1
vox nazis,1
populismo  puro,1
izquierda recalcitrante,1
podemos populismo,1
vox populismo,1
cargaría contra casado,1
populismos de  derechas,1
trumpistas españoles,1
menudos hijos de puta,1
gemelos inseparables,1
vox es populista,1
vox odia más,1
muy mal,1
vox contraprograma,1
contra pablo,1
vox amenaza,1
vox alimenta escarches,1
hacer terrorismo,1
cargados de odio,1
gobierno sanchista populista,1
gobierno socio comunista bolivariano filoetarra separatista,1
izquierdas vagos,1
castigo muy fuerte,1
vox la mierda,1
votonto de izquierdas,1
vox no escarmientan,1
independentistas proetarras ,1
policías  cargando,1
partidos populistas fascistas,1
partidos indepes,1
partidos independentistas,1
partido racista mojigato,1
partidos comunistas casposos,1
partidos de ultraderecha,1
candela trumpista,1
votante nazi,1
votante nazional trumpista,1
populismo españoles,1
izquierda populista,1
progres podemitas,1
populistas como trump,1
democracia más chunga,1
terroristas mediaticos,1
voces más populistas,1
vocabulario tan casposo,1
trabajos de mierda,1
comunista rompe españas,1
vomitar contra catalunya,1
comunistás golpistas,1
discurso deplorable,1
corrupots comunistas,1
comunistas independentistas,1
puro comunismo,1
racistas catalanes,1
informativos de mierda,1
crisis de convivencia,1
casas okupadas,1
parasitar de españa,1
paises tercermundistas,1
gobierna con nepotismo,1
fuera censura,1
fuera pp,1
comunismo democrático,1
vendéis humo,1
imágenes violentas,1
izquierdas católico,1
proetarra indepe marxista,1
gobierno comunista,1
virus de izquierdas,1
sufren las mujeres,1
vulneran derechos constitucionales,1
bandera del fascismo,1
asesinato con alevosía,1
golpe de estado,1
violencia por parte de,1
violencia por parte del,1
violencia por montera,1
violencia policial,1
violencia por bandera,1
violencia machista,1
violencia filio parental,1
violencia en cataluña,1
violencia de pareja,1
violencia esta justificado,1
violencia contra vox,1
violencia actual,1
asesinatos de mujeres,1
violación positiva,1
empresarios chavistas,1
trump el negacionista,1
narcos gallegos,1
hija de puta,1
vida oscura,1
indultando golpistas,1
